"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"24.02.2021","0,8980","0,8894","0,9012","0,8787","","0,94%"
"25.02.2021","0,8838","0,8980","0,9064","0,8778","","-1,58%"
"26.02.2021","0,8576","0,8838","0,8869","0,8407","","-2,97%"
"28.02.2021","0,8614","0,8576","0,8617","0,8576","","0,44%"
"01.03.2021","0,8530","0,8621","0,8703","0,8502","","-0,97%"
"02.03.2021","0,8590","0,8525","0,8644","0,8321","","0,70%"
"03.03.2021","0,8363","0,8592","0,8619","0,8316","","-2,65%"
"04.03.2021","0,8150","0,8353","0,8455","0,8066","","-2,55%"
"05.03.2021","0,8116","0,8136","0,8185","0,7991","","-0,42%"
"07.03.2021","0,8184","0,8120","0,8220","0,8120","","0,84%"
"08.03.2021","0,8096","0,8172","0,8334","0,8024","","-1,07%"
"09.03.2021","0,8340","0,8100","0,8400","0,8058","","3,01%"
"10.03.2021","0,8418","0,8343","0,8435","0,8220","","0,94%"
"11.03.2021","0,8391","0,8418","0,8504","0,8314","","-0,32%"
"12.03.2021","0,8339","0,8392","0,8413","0,8167","","-0,62%"
"14.03.2021","0,8357","0,8338","0,8383","0,8338","","0,21%"
"15.03.2021","0,8431","0,8354","0,8454","0,8301","","0,88%"
"16.03.2021","0,8336","0,8432","0,8456","0,8307","","-1,12%"
"17.03.2021","0,8479","0,8339","0,8522","0,8288","","1,72%"
"18.03.2021","0,8370","0,8478","0,8561","0,8315","","-1,29%"
"19.03.2021","0,8435","0,8365","0,8459","0,8322","","0,78%"
"21.03.2021","0,8321","0,8436","0,8436","0,8312","","-1,34%"
"22.03.2021","0,8298","0,8319","0,8344","0,8172","","-0,28%"
"23.03.2021","0,8054","0,8300","0,8303","0,8044","","-2,93%"
"24.03.2021","0,8062","0,8064","0,8150","0,8039","","0,09%"
"25.03.2021","0,8072","0,8067","0,8094","0,7854","","0,13%"
"26.03.2021","0,8058","0,8069","0,8116","0,8004","","-0,18%"
"28.03.2021","0,8048","0,8059","0,8069","0,8037","","-0,12%"
"29.03.2021","0,7933","0,8044","0,8047","0,7862","","-1,43%"
"30.03.2021","0,7722","0,7929","0,7948","0,7674","","-2,66%"
"31.03.2021","0,7855","0,7716","0,7882","0,7649","","1,73%"
"01.04.2021","0,8033","0,7858","0,8033","0,7800","","2,26%"
"02.04.2021","0,8028","0,8033","0,8043","0,8028","","-0,06%"
"04.04.2021","0,8045","0,8028","0,8045","0,8018","","0,21%"
"05.04.2021","0,7979","0,8042","0,8063","0,7916","","-0,82%"
"06.04.2021","0,8090","0,7979","0,8128","0,7966","","1,39%"
"07.04.2021","0,8089","0,8092","0,8125","0,7994","","-0,02%"
"08.04.2021","0,8170","0,8088","0,8232","0,8036","","1,01%"
"09.04.2021","0,8119","0,8172","0,8197","0,8041","","-0,62%"
"11.04.2021","0,8122","0,8120","0,8125","0,8104","","0,03%"
"12.04.2021","0,7977","0,8120","0,8126","0,7947","","-1,78%"
"13.04.2021","0,8154","0,7974","0,8185","0,7943","","2,22%"
"14.04.2021","0,8171","0,8154","0,8208","0,8106","","0,21%"
"15.04.2021","0,8308","0,8172","0,8354","0,8144","","1,68%"
"16.04.2021","0,8347","0,8309","0,8455","0,8282","","0,47%"
"18.04.2021","0,8339","0,8350","0,8364","0,8333","","-0,10%"
"19.04.2021","0,8314","0,8337","0,8429","0,8247","","-0,30%"
"20.04.2021","0,8291","0,8311","0,8385","0,8265","","-0,27%"
"21.04.2021","0,8528","0,8289","0,8566","0,8286","","2,85%"
"22.04.2021","0,8399","0,8527","0,8545","0,8354","","-1,51%"
"23.04.2021","0,8362","0,8397","0,8485","0,8317","","-0,44%"
"25.04.2021","0,8351","0,8372","0,8372","0,8337","","-0,13%"
"26.04.2021","0,8427","0,8346","0,8435","0,8318","","0,91%"
"27.04.2021","0,8433","0,8427","0,8503","0,8378","","0,07%"
"28.04.2021","0,8461","0,8433","0,8461","0,8309","","0,33%"
"29.04.2021","0,8393","0,8463","0,8512","0,8279","","-0,80%"
"30.04.2021","0,8333","0,8388","0,8421","0,8300","","-0,71%"
"02.05.2021","0,8315","0,8333","0,8335","0,8307","","-0,21%"
"03.05.2021","0,8642","0,8314","0,8679","0,8301","","3,93%"
"04.05.2021","0,8513","0,8651","0,8713","0,8437","","-1,50%"
"05.05.2021","0,8505","0,8515","0,8545","0,8398","","-0,09%"
"06.05.2021","0,8775","0,8507","0,8826","0,8430","","3,18%"
"07.05.2021","0,8826","0,8769","0,8889","0,8728","","0,58%"
"09.05.2021","0,8893","0,8829","0,8894","0,8829","","0,75%"
"10.05.2021","0,8785","0,8884","0,8959","0,8760","","-1,21%"
"11.05.2021","0,8866","0,8783","0,8895","0,8717","","0,92%"
"12.05.2021","0,8720","0,8871","0,8900","0,8668","","-1,64%"
"13.05.2021","0,8694","0,8712","0,8757","0,8603","","-0,30%"
"14.05.2021","0,8815","0,8698","0,8832","0,8626","","1,39%"
"16.05.2021","0,8839","0,8817","0,8842","0,8811","","0,26%"
"17.05.2021","0,9085","0,8831","0,9094","0,8795","","2,79%"
"18.05.2021","0,9055","0,9086","0,9236","0,9017","","-0,33%"
"19.05.2021","0,8876","0,9054","0,9073","0,8800","","-1,98%"
"20.05.2021","0,8909","0,8875","0,8999","0,8820","","0,37%"
"21.05.2021","0,8861","0,8908","0,9022","0,8752","","-0,54%"
"23.05.2021","0,8864","0,8862","0,8871","0,8848","","0,03%"
"24.05.2021","0,8902","0,8867","0,8967","0,8836","","0,43%"
"25.05.2021","0,8995","0,8896","0,9011","0,8833","","1,05%"
"26.05.2021","0,8902","0,8999","0,9077","0,8882","","-1,03%"
"27.05.2021","0,8964","0,8898","0,8970","0,8844","","0,70%"
"28.05.2021","0,8979","0,8967","0,8993","0,8813","","0,17%"
"30.05.2021","0,8983","0,8972","0,8991","0,8972","","0,05%"
"31.05.2021","0,9029","0,8983","0,9044","0,8965","","0,51%"
"01.06.2021","0,8954","0,9027","0,9167","0,8946","","-0,83%"
"02.06.2021","0,9051","0,8952","0,9063","0,8906","","1,08%"
"03.06.2021","0,8820","0,9054","0,9077","0,8708","","-2,55%"
"04.06.2021","0,8937","0,8824","0,8952","0,8759","","1,32%"
"06.06.2021","0,8924","0,8930","0,8933","0,8919","","-0,14%"
"07.06.2021","0,8969","0,8920","0,8987","0,8837","","0,50%"
"08.06.2021","0,8885","0,8967","0,8995","0,8846","","-0,93%"
"09.06.2021","0,8945","0,8883","0,8998","0,8852","","0,67%"
"10.06.2021","0,8990","0,8940","0,9012","0,8838","","0,51%"
"11.06.2021","0,8977","0,8997","0,9091","0,8970","","-0,15%"
"13.06.2021","0,8948","0,8981","0,9001","0,8948","","-0,32%"
"14.06.2021","0,8963","0,8951","0,9006","0,8835","","0,17%"
"15.06.2021","0,8900","0,8960","0,8965","0,8815","","-0,70%"
"16.06.2021","0,8733","0,8905","0,8944","0,8630","","-1,88%"
"17.06.2021","0,8362","0,8728","0,8749","0,8290","","-4,25%"
"18.06.2021","0,8297","0,8362","0,8508","0,8287","","-0,77%"
"20.06.2021","0,8325","0,8296","0,8338","0,8296","","0,33%"
"21.06.2021","0,8342","0,8325","0,8381","0,8218","","0,21%"
"22.06.2021","0,8287","0,8339","0,8370","0,8271","","-0,66%"
"23.06.2021","0,8316","0,8287","0,8448","0,8281","","0,35%"
"24.06.2021","0,8341","0,8317","0,8407","0,8302","","0,30%"
"25.06.2021","0,8391","0,8339","0,8449","0,8333","","0,61%"
"27.06.2021","0,8401","0,8386","0,8406","0,8386","","0,12%"
"28.06.2021","0,8393","0,8397","0,8428","0,8299","","-0,10%"
"29.06.2021","0,8294","0,8395","0,8395","0,8218","","-1,18%"
"30.06.2021","0,8390","0,8295","0,8407","0,8265","","1,16%"
"01.07.2021","0,8361","0,8390","0,8483","0,8343","","-0,35%"
"02.07.2021","0,8508","0,8362","0,8539","0,8355","","1,76%"
"04.07.2021","0,8502","0,8502","0,8512","0,8496","","-0,07%"
"05.07.2021","0,8497","0,8501","0,8556","0,8482","","-0,06%"
"06.07.2021","0,8395","0,8495","0,8605","0,8364","","-1,20%"
"07.07.2021","0,8405","0,8395","0,8498","0,8358","","0,12%"
"08.07.2021","0,8335","0,8404","0,8425","0,8301","","-0,83%"
"09.07.2021","0,8392","0,8335","0,8422","0,8286","","0,68%"
"11.07.2021","0,8391","0,8385","0,8397","0,8385","","-0,02%"
"12.07.2021","0,8442","0,8392","0,8445","0,8320","","0,61%"
"13.07.2021","0,8350","0,8445","0,8471","0,8343","","-1,10%"
"14.07.2021","0,8429","0,8349","0,8506","0,8342","","0,95%"
"15.07.2021","0,8464","0,8430","0,8485","0,8415","","0,41%"
"16.07.2021","0,8254","0,8462","0,8501","0,8233","","-2,48%"
"18.07.2021","0,8269","0,8253","0,8269","0,8246","","0,19%"
"19.07.2021","0,8090","0,8266","0,8275","0,8039","","-2,16%"
"20.07.2021","0,8027","0,8095","0,8123","0,7981","","-0,78%"
"21.07.2021","0,8127","0,8026","0,8136","0,7964","","1,24%"
"22.07.2021","0,8173","0,8125","0,8184","0,8044","","0,57%"
"23.07.2021","0,8096","0,8172","0,8190","0,8042","","-0,94%"
"25.07.2021","0,8087","0,5632","0,8098","0,5632","","-0,11%"
"26.07.2021","0,8092","0,8088","0,8177","0,8082","","0,06%"
"27.07.2021","0,7952","0,8090","0,8123","0,7876","","-1,73%"
"28.07.2021","0,8052","0,7956","0,8052","0,7930","","1,26%"
"29.07.2021","0,8208","0,8052","0,8294","0,8044","","1,93%"
"30.07.2021","0,8196","0,8206","0,8242","0,8150","","-0,14%"
"01.08.2021","0,8201","0,8195","0,8204","0,8193","","0,06%"
"02.08.2021","0,8166","0,8199","0,8238","0,8136","","-0,43%"
"03.08.2021","0,8219","0,8164","0,8225","0,8118","","0,65%"
"04.08.2021","0,8157","0,8219","0,8359","0,8146","","-0,75%"
"05.08.2021","0,8084","0,8157","0,8201","0,8069","","-0,89%"
"06.08.2021","0,7828","0,8087","0,8102","0,7788","","-3,17%"
"08.08.2021","0,7587","0,7826","0,7832","0,7238","","-3,09%"
"09.08.2021","0,7544","0,7559","0,7732","0,7474","","-0,56%"
"10.08.2021","0,7502","0,7545","0,7610","0,7471","","-0,56%"
"11.08.2021","0,7566","0,7501","0,7584","0,7467","","0,85%"
"12.08.2021","0,7463","0,7564","0,7568","0,7405","","-1,36%"
"13.08.2021","0,7634","0,7462","0,7661","0,7453","","2,29%"
"15.08.2021","0,7617","0,7638","0,7642","0,7616","","-0,23%"
"16.08.2021","0,7682","0,7617","0,7683","0,7537","","0,86%"
"17.08.2021","0,7609","0,7683","0,7702","0,7585","","-0,96%"
"18.08.2021","0,7556","0,7609","0,7660","0,7492","","-0,70%"
"19.08.2021","0,7466","0,7555","0,7558","0,7427","","-1,19%"
"20.08.2021","0,7406","0,7467","0,7499","0,7358","","-0,81%"
"22.08.2021","0,7394","0,7402","0,7424","0,7393","","-0,16%"
"23.08.2021","0,7589","0,7398","0,7616","0,7389","","2,63%"
"24.08.2021","0,7662","0,7590","0,7700","0,7571","","0,96%"
"25.08.2021","0,7671","0,7663","0,7681","0,7601","","0,12%"
"26.08.2021","0,7586","0,7672","0,7674","0,7536","","-1,11%"
"27.08.2021","0,7722","0,7584","0,7753","0,7510","","1,79%"
"29.08.2021","0,7743","0,7724","0,7748","0,7724","","0,28%"
"30.08.2021","0,7727","0,7744","0,7784","0,7689","","-0,21%"
"31.08.2021","0,7687","0,7725","0,7781","0,7662","","-0,51%"
"01.09.2021","0,7766","0,7685","0,7802","0,7640","","1,03%"
"02.09.2021","0,7682","0,7768","0,7786","0,7653","","-1,07%"
"03.09.2021","0,7945","0,7681","0,7995","0,7678","","3,42%"
"05.09.2021","0,7957","0,7950","0,7974","0,7950","","0,15%"
"06.09.2021","0,7935","0,7957","0,7979","0,7924","","-0,27%"
"07.09.2021","0,7822","0,7932","0,7981","0,7771","","-1,42%"
"08.09.2021","0,7711","0,7822","0,7849","0,7694","","-1,42%"
"09.09.2021","0,7733","0,7711","0,7807","0,7670","","0,28%"
"10.09.2021","0,7633","0,7733","0,7810","0,7630","","-1,28%"
"12.09.2021","0,7645","0,7633","0,7656","0,7633","","0,15%"
"13.09.2021","0,7634","0,7644","0,7668","0,7527","","-0,14%"
"14.09.2021","0,7669","0,7634","0,7702","0,7546","","0,46%"
"15.09.2021","0,7683","0,7671","0,7685","0,7609","","0,17%"
"16.09.2021","0,7375","0,7681","0,7705","0,7271","","-4,01%"
"17.09.2021","0,7200","0,7375","0,7438","0,7184","","-2,36%"
"19.09.2021","0,7194","0,7203","0,7207","0,7131","","-0,08%"
"20.09.2021","0,7169","0,7193","0,7236","0,7087","","-0,35%"
"21.09.2021","0,7236","0,7167","0,7305","0,7151","","0,92%"
"22.09.2021","0,7294","0,7234","0,7438","0,7226","","0,81%"
"23.09.2021","0,7254","0,7297","0,7351","0,7229","","-0,55%"
"24.09.2021","0,7211","0,7256","0,7329","0,7112","","-0,59%"
"26.09.2021","0,7208","0,7213","0,7218","0,7203","","-0,04%"
"27.09.2021","0,7278","0,7208","0,7344","0,7208","","0,97%"
"28.09.2021","0,7232","0,7277","0,7290","0,7110","","-0,63%"
"29.09.2021","0,6934","0,7234","0,7249","0,6893","","-4,11%"
"30.09.2021","0,7105","0,6933","0,7148","0,6906","","2,46%"
"01.10.2021","0,7245","0,7109","0,7260","0,7072","","1,97%"
"03.10.2021","0,7285","0,7247","0,7319","0,7246","","0,56%"
"04.10.2021","0,7271","0,7286","0,7299","0,7168","","-0,20%"
"05.10.2021","0,7276","0,7273","0,7283","0,7199","","0,07%"
"06.10.2021","0,7284","0,7271","0,7292","0,7144","","0,12%"
"07.10.2021","0,7263","0,7288","0,7332","0,7202","","-0,30%"
"08.10.2021","0,7288","0,7260","0,7454","0,7213","","0,35%"
"10.10.2021","0,7269","0,7289","0,7303","0,7258","","-0,27%"
"11.10.2021","0,7254","0,7270","0,7336","0,7236","","-0,20%"
"12.10.2021","0,7247","0,7253","0,7311","0,7187","","-0,10%"
"13.10.2021","0,7416","0,7245","0,7471","0,7231","","2,33%"
"14.10.2021","0,7557","0,7416","0,7582","0,7363","","1,90%"
"15.10.2021","0,7494","0,7557","0,7583","0,7420","","-0,84%"
"17.10.2021","0,7512","0,7486","0,7518","0,7486","","0,24%"
"18.10.2021","0,7456","0,7504","0,7540","0,7404","","-0,74%"
"19.10.2021","0,7601","0,7459","0,7752","0,7458","","1,94%"
"20.10.2021","0,7811","0,7601","0,7852","0,7580","","2,75%"
"21.10.2021","0,7767","0,7812","0,7869","0,7719","","-0,56%"
"22.10.2021","0,7821","0,7766","0,7981","0,7756","","0,70%"
"24.10.2021","0,7840","0,7807","0,7845","0,7807","","0,25%"
"25.10.2021","0,7894","0,7843","0,7912","0,7817","","0,68%"
"26.10.2021","0,7763","0,7895","0,7895","0,7679","","-1,65%"
"27.10.2021","0,7728","0,7763","0,7794","0,7669","","-0,45%"
"28.10.2021","0,7738","0,7728","0,7790","0,7709","","0,12%"
"29.10.2021","0,7682","0,7737","0,7741","0,7608","","-0,72%"
"31.10.2021","0,7644","0,7680","0,7686","0,7637","","-0,49%"
"01.11.2021","0,7723","0,7649","0,7745","0,7636","","1,04%"
"02.11.2021","0,7564","0,7725","0,7737","0,7521","","-2,06%"
"03.11.2021","0,7624","0,7564","0,7624","0,7405","","0,80%"
"04.11.2021","0,7645","0,7626","0,7727","0,7538","","0,27%"
"05.11.2021","0,7770","0,7644","0,7770","0,7601","","1,64%"
"07.11.2021","0,7759","0,7770","0,7779","0,7759","","-0,14%"
"08.11.2021","0,7860","0,7758","0,7881","0,7736","","1,30%"
"09.11.2021","0,7816","0,7860","0,7866","0,7733","","-0,56%"
"10.11.2021","0,7924","0,7814","0,8080","0,7739","","1,38%"
"11.11.2021","0,8116","0,7923","0,8123","0,7907","","2,43%"
"12.11.2021","0,8140","0,8116","0,8155","0,7991","","0,29%"
"14.11.2021","0,8145","0,8148","0,8160","0,8126","","0,06%"
"15.11.2021","0,8057","0,8148","0,8153","0,8014","","-1,07%"
"16.11.2021","0,7984","0,8058","0,8165","0,7965","","-0,91%"
"17.11.2021","0,8057","0,7984","0,8100","0,7978","","0,91%"
"18.11.2021","0,7982","0,8057","0,8088","0,7946","","-0,93%"
"19.11.2021","0,7919","0,7982","0,8028","0,7898","","-0,79%"
"21.11.2021","0,7908","0,7920","0,7924","0,7887","","-0,13%"
"22.11.2021","0,7793","0,7916","0,8001","0,7750","","-1,45%"
"23.11.2021","0,7605","0,7793","0,7820","0,7485","","-2,41%"
"24.11.2021","0,7578","0,7609","0,7613","0,7523","","-0,35%"
"25.11.2021","0,7577","0,7576","0,7629","0,7576","","-0,02%"
"26.11.2021","0,7446","0,7579","0,7626","0,7371","","-1,74%"
"28.11.2021","0,7495","0,7446","0,7495","0,7435","","0,67%"
"29.11.2021","0,7378","0,7496","0,7536","0,7318","","-1,57%"
"30.11.2021","0,7332","0,7374","0,7494","0,7307","","-0,62%"
"01.12.2021","0,7195","0,7335","0,7404","0,7136","","-1,86%"
"02.12.2021","0,7197","0,7195","0,7234","0,7149","","0,02%"
"03.12.2021","0,7250","0,7197","0,7253","0,7090","","0,74%"
"05.12.2021","0,7261","0,7253","0,7265","0,7234","","0,15%"
"06.12.2021","0,7199","0,7261","0,7267","0,7117","","-0,85%"
"07.12.2021","0,7239","0,7199","0,7266","0,7149","","0,55%"
"08.12.2021","0,7219","0,7239","0,7255","0,7175","","-0,28%"
"09.12.2021","0,7069","0,7218","0,7225","0,7031","","-2,08%"
"10.12.2021","0,7133","0,7069","0,7141","0,7019","","0,91%"
"12.12.2021","0,7147","0,7128","0,7153","0,7128","","0,19%"
"13.12.2021","0,7172","0,7145","0,7203","0,7121","","0,35%"
"14.12.2021","0,7065","0,7173","0,7180","0,6982","","-1,49%"
"15.12.2021","0,7100","0,7065","0,7115","0,6890","","0,49%"
"16.12.2021","0,7220","0,7104","0,7244","0,7050","","1,70%"
"17.12.2021","0,7188","0,7222","0,7290","0,7188","","-0,44%"
"19.12.2021","0,7192","0,7184","0,7203","0,7184","","0,05%"
"20.12.2021","0,7156","0,7189","0,7217","0,7136","","-0,49%"
"21.12.2021","0,7234","0,7157","0,7321","0,7133","","1,08%"
"22.12.2021","0,7323","0,7234","0,7341","0,7217","","1,23%"
"23.12.2021","0,7356","0,7321","0,7373","0,7288","","0,46%"
"24.12.2021","0,7355","0,7356","0,7431","0,7332","","-0,02%"
"26.12.2021","0,7349","0,7355","0,7355","0,7326","","-0,08%"
"27.12.2021","0,7411","0,7346","0,7431","0,7284","","0,84%"
"28.12.2021","0,7398","0,7411","0,7532","0,7385","","-0,17%"
"29.12.2021","0,7339","0,7397","0,7445","0,7266","","-0,79%"
"30.12.2021","0,7418","0,7338","0,7431","0,7268","","1,07%"
"31.12.2021","0,7478","0,7418","0,7499","0,7408","","0,81%"
"02.01.2022","0,7487","0,7478","0,7521","0,7477","","0,12%"
"03.01.2022","0,7369","0,7487","0,7492","0,7294","","-1,59%"
"04.01.2022","0,7414","0,7368","0,7427","0,7288","","0,61%"
"05.01.2022","0,7324","0,7414","0,7476","0,7309","","-1,20%"
"06.01.2022","0,7136","0,7322","0,7337","0,7075","","-2,57%"
"07.01.2022","0,7194","0,7133","0,7209","0,7061","","0,80%"
"09.01.2022","0,7191","0,7191","0,7201","0,7182","","-0,04%"
"10.01.2022","0,7232","0,7189","0,7240","0,7137","","0,58%"
"11.01.2022","0,7318","0,7231","0,7331","0,7225","","1,18%"
"12.01.2022","0,7436","0,7317","0,7465","0,7282","","1,62%"
"13.01.2022","0,7414","0,7437","0,7476","0,7397","","-0,31%"
"14.01.2022","0,7381","0,7413","0,7492","0,7341","","-0,44%"
"16.01.2022","0,7376","0,7385","0,7389","0,7369","","-0,06%"
"17.01.2022","0,7402","0,7378","0,7433","0,7342","","0,35%"
"18.01.2022","0,7547","0,7404","0,7595","0,7333","","1,96%"
"19.01.2022","0,7747","0,7547","0,7783","0,7521","","2,65%"
"20.01.2022","0,7840","0,7749","0,7940","0,7742","","1,20%"
"21.01.2022","0,7810","0,7838","0,7898","0,7775","","-0,39%"
"23.01.2022","0,7809","0,7810","0,7816","0,7782","","-0,02%"
"24.01.2022","0,7702","0,7808","0,7808","0,7581","","-1,37%"
"25.01.2022","0,7683","0,7701","0,7706","0,7591","","-0,24%"
"26.01.2022","0,7585","0,7683","0,7703","0,7537","","-1,27%"
"27.01.2022","0,7311","0,7584","0,7584","0,7260","","-3,61%"
"28.01.2022","0,7227","0,7313","0,7333","0,7127","","-1,15%"
"30.01.2022","0,7202","0,7227","0,7227","0,7194","","-0,35%"
"31.01.2022","0,7230","0,7201","0,7275","0,7155","","0,39%"
"01.02.2022","0,7275","0,7227","0,7405","0,7205","","0,62%"
"02.02.2022","0,7273","0,7275","0,7350","0,7228","","-0,02%"
"03.02.2022","0,7211","0,7274","0,7285","0,7077","","-0,86%"
"04.02.2022","0,7240","0,7209","0,7278","0,7118","","0,40%"
"06.02.2022","0,7266","0,7236","0,7269","0,7236","","0,36%"
"07.02.2022","0,7407","0,7268","0,7427","0,7266","","1,95%"
"08.02.2022","0,7456","0,7409","0,7478","0,7324","","0,66%"
"09.02.2022","0,7488","0,7457","0,7509","0,7428","","0,43%"
"10.02.2022","0,7454","0,7487","0,7623","0,7444","","-0,46%"
"11.02.2022","0,7579","0,7453","0,7615","0,7356","","1,68%"
"13.02.2022","0,7597","0,7576","0,7601","0,7568","","0,24%"
"14.02.2022","0,7677","0,7597","0,7695","0,7576","","1,05%"
"15.02.2022","0,7516","0,7678","0,7710","0,7426","","-2,09%"
"16.02.2022","0,7584","0,7516","0,7608","0,7486","","0,91%"
"17.02.2022","0,7666","0,7585","0,7689","0,7533","","1,07%"
"18.02.2022","0,7693","0,7665","0,7746","0,7617","","0,36%"
"20.02.2022","0,7716","0,7681","0,7731","0,7681","","0,29%"
"21.02.2022","0,7721","0,7715","0,7763","0,7619","","0,07%"
"22.02.2022","0,7762","0,7717","0,7830","0,7687","","0,52%"
"23.02.2022","0,7896","0,7762","0,7906","0,7725","","1,73%"
"24.02.2022","0,7776","0,7892","0,8233","0,7679","","-1,51%"
"25.02.2022","0,7802","0,7781","0,7874","0,7678","","0,33%"
"27.02.2022","0,7860","0,7804","0,7930","0,7768","","0,75%"
"28.02.2022","0,7851","0,7861","0,7899","0,7749","","-0,12%"
"01.03.2022","0,8158","0,7851","0,8203","0,7810","","3,90%"
"02.03.2022","0,8117","0,8158","0,8161","0,8012","","-0,50%"
"03.03.2022","0,8072","0,8118","0,8189","0,8029","","-0,56%"
"04.03.2022","0,8263","0,8073","0,8273","0,8053","","2,37%"
"06.03.2022","0,8376","0,8266","0,8384","0,8266","","1,37%"
"07.03.2022","0,8262","0,8381","0,8401","0,8138","","-1,37%"
"08.03.2022","0,8509","0,8264","0,8647","0,8155","","2,99%"
"09.03.2022","0,8246","0,8510","0,8609","0,8177","","-3,09%"
"10.03.2022","0,8328","0,8246","0,8375","0,8152","","0,99%"
"11.03.2022","0,8308","0,8327","0,8357","0,8175","","-0,23%"
"13.03.2022","0,8218","0,8306","0,8319","0,8210","","-1,09%"
"14.03.2022","0,8064","0,8224","0,8283","0,8024","","-1,87%"
"15.03.2022","0,8020","0,8060","0,8061","0,7893","","-0,55%"
"16.03.2022","0,8084","0,8013","0,8092","0,7878","","0,80%"
"17.03.2022","0,8168","0,8083","0,8210","0,8060","","1,04%"
"18.03.2022","0,8026","0,8163","0,8181","0,7986","","-1,73%"
"20.03.2022","0,8011","0,8026","0,8083","0,8010","","-0,19%"
"21.03.2022","0,8113","0,8010","0,8131","0,8003","","1,27%"
"22.03.2022","0,7961","0,8109","0,8161","0,7915","","-1,88%"
"23.03.2022","0,8092","0,7957","0,8103","0,7934","","1,65%"
"24.03.2022","0,8227","0,8091","0,8306","0,8029","","1,67%"
"25.03.2022","0,8203","0,8226","0,8270","0,8124","","-0,29%"
"27.03.2022","0,8183","0,8203","0,8224","0,8178","","-0,24%"
"28.03.2022","0,8018","0,8183","0,8187","0,7973","","-2,02%"
"29.03.2022","0,7955","0,8020","0,8040","0,7718","","-0,78%"
"30.03.2022","0,8005","0,7951","0,8058","0,7943","","0,62%"
"31.03.2022","0,7976","0,8005","0,8062","0,7901","","-0,35%"
"01.04.2022","0,7920","0,7973","0,7992","0,7861","","-0,70%"
"03.04.2022","0,7915","0,7921","0,7924","0,7903","","-0,06%"
"04.04.2022","0,7885","0,7913","0,7987","0,7812","","-0,39%"
"05.04.2022","0,7806","0,7886","0,8017","0,7790","","-1,00%"
"06.04.2022","0,7850","0,7806","0,7893","0,7760","","0,57%"
"07.04.2022","0,7922","0,7852","0,7928","0,7803","","0,92%"
"08.04.2022","0,7965","0,7923","0,7976","0,7844","","0,54%"
"10.04.2022","0,7965","0,7965","0,7986","0,7962","","0,00%"
"11.04.2022","0,8068","0,7967","0,8154","0,7934","","1,29%"
"12.04.2022","0,8166","0,8067","0,8231","0,7999","","1,21%"
"13.04.2022","0,8253","0,8166","0,8302","0,8151","","1,07%"
"14.04.2022","0,8246","0,8255","0,8315","0,8136","","-0,09%"
"15.04.2022","0,8252","0,8246","0,8256","0,8246","","0,07%"
"17.04.2022","0,8313","0,8252","0,8313","0,8240","","0,74%"
"18.04.2022","0,8315","0,8321","0,8428","0,8279","","0,03%"
"19.04.2022","0,8072","0,8305","0,8359","0,8059","","-2,92%"
"20.04.2022","0,8092","0,8065","0,8132","0,8004","","0,24%"
"21.04.2022","0,7919","0,8095","0,8096","0,7853","","-2,13%"
"22.04.2022","0,7769","0,7917","0,7926","0,7739","","-1,90%"
"24.04.2022","0,7758","0,7768","0,7771","0,7735","","-0,14%"
"25.04.2022","0,7617","0,7754","0,7763","0,7528","","-1,81%"
"26.04.2022","0,7590","0,7614","0,7690","0,7525","","-0,36%"
"27.04.2022","0,7501","0,7590","0,7612","0,7476","","-1,17%"
"28.04.2022","0,7452","0,7500","0,7508","0,7375","","-0,65%"
"29.04.2022","0,7327","0,7453","0,7574","0,7300","","-1,68%"
"01.05.2022","0,7325","0,7325","0,7346","0,7299","","-0,03%"
"02.05.2022","0,7279","0,7322","0,7333","0,7120","","-0,63%"
"03.05.2022","0,7267","0,7286","0,7336","0,7212","","-0,16%"
"04.05.2022","0,7399","0,7258","0,7423","0,7145","","1,81%"
"05.05.2022","0,7220","0,7399","0,7480","0,7179","","-2,42%"
"06.05.2022","0,7190","0,7223","0,7273","0,7112","","-0,41%"
"08.05.2022","0,7163","0,7192","0,7192","0,7163","","-0,37%"
"09.05.2022","0,7015","0,7167","0,7178","0,6978","","-2,07%"
"10.05.2022","0,6838","0,7015","0,7103","0,6818","","-2,53%"
"11.05.2022","0,6923","0,6836","0,7059","0,6830","","1,23%"
"12.05.2022","0,6693","0,6929","0,6964","0,6631","","-3,31%"
"13.05.2022","0,6790","0,6690","0,6790","0,6587","","1,44%"
"15.05.2022","0,6824","0,6789","0,6824","0,6785","","0,51%"
"16.05.2022","0,6946","0,6824","0,6969","0,6710","","1,79%"
"17.05.2022","0,6954","0,6946","0,7043","0,6921","","0,11%"
"18.05.2022","0,6860","0,6956","0,6991","0,6849","","-1,35%"
"19.05.2022","0,7043","0,6869","0,7067","0,6846","","2,66%"
"20.05.2022","0,6993","0,7046","0,7098","0,6949","","-0,70%"
"22.05.2022","0,7008","0,6994","0,7027","0,6994","","0,21%"
"23.05.2022","0,6995","0,7009","0,7131","0,6976","","-0,18%"
"24.05.2022","0,7115","0,6998","0,7138","0,6967","","1,71%"
"25.05.2022","0,7068","0,7115","0,7121","0,6991","","-0,66%"
"26.05.2022","0,7079","0,7070","0,7095","0,6985","","0,15%"
"27.05.2022","0,7110","0,7077","0,7213","0,7057","","0,44%"
